qid,start,runtime,status
25365,39890.1,29.55,ok
15906,39920.1,29.31,ok
9972,39891.0,63.77,ok
25481,39955.1,17.49,ok
10818,39972.9,2.75,ok
25305,39976.0,9.56,ok
25476,39949.8,36.08,ok
25481,39960.0,26.35,ok
13516,39986.9,5.64,ok
15662,39992.9,3.34,ok
10549,39985.9,23.75,ok
16740,39996.8,35.86,ok
13935,40033.0,22.23,ok
16434,40010.1,600,penalty
7034,40055.8,600,penalty
12107,39986.2,600,penalty
13935,40129.8,23.96,ok
10755,40154.1,12.66,ok
7034,40130.2,38.48,ok
13308,40167.1,13.79,ok
16434,40129.8,56.22,ok
12150,40169.1,34.9,ok
6388,40186.3,19.43,ok
25709,40206.3,12.97,ok
15614,40204.4,600,penalty
6412,40219.6,600,penalty
10804,40181.4,600,penalty
6412,40290.8,600,penalty
25709,40290.1,600,penalty
15614,40290.1,15.49,ok
13438,40365.7,600,penalty
13438,40305.9,600,penalty
6412,40365.7,600,penalty
25709,40434.0,600,penalty
6412,40434.8,600,penalty
13438,40434.8,600,penalty
6412,40509.8,600,penalty
25709,40509.0,600,penalty
13438,40510.0,73.31,ok
10001,40583.6,26.83,ok
10001,40584.6,38.71,ok
14830,40623.9,17.79,ok
13438,40584.2,600,penalty
14628,40642.3,600,penalty
25395,40610.8,600,penalty
14770,42000.0,600,penalty
4886,42000.0,600,penalty
25334,42000.0,600,penalty
14770,42082.8,600,penalty
4886,42076.5,600,penalty
25334,42077.6,600,penalty
14770,42158.9,600,penalty
4886,42152.5,600,penalty
25334,42156.4,600,penalty
14770,42235.0,600,penalty
4886,42229.0,600,penalty
25334,42229.0,600,penalty
14770,42306.6,600,penalty
25334,42305.4,600,penalty
4886,42305.4,600,penalty
14770,42388.2,600,penalty
4886,42381.8,600,penalty
25334,42381.9,600,penalty
14770,42459.8,600,penalty
25334,42459.0,600,penalty
4886,42459.0,600,penalty
4886,42534.6,600,penalty
14770,42540.9,600,penalty
25334,42538.2,600,penalty
4886,42611.2,600,penalty
25334,42611.2,600,penalty
14770,42612.9,600,penalty
14770,42694.2,600,penalty
4886,42687.9,600,penalty
25334,42689.0,600,penalty
14770,42765.6,600,penalty
4886,42763.6,600,penalty
25334,42763.7,600,penalty
14770,42843.9,600,penalty
4886,42840.1,600,penalty
25334,42841.3,600,penalty
4886,42917.1,600,penalty
25334,42917.1,600,penalty
14770,42918.7,17.88,ok
12760,42936.8,43.57,ok
15889,42980.7,2.24,ok
15092,42983.3,0.96,ok
15092,42995.1,30.07,ok
11881,42984.6,600,penalty
11881,42995.2,600,penalty
20270,43025.6,600,penalty
15092,43088.0,1.18,ok
12805,43093.6,42.55,ok
11881,43089.5,92.47,ok
25369,43183.0,37.44,ok
13485,43220.8,6.73,ok
25287,43228.0,66.71,ok
10696,43295.0,1.44,ok
10893,43296.8,5.88,ok
15503,43136.7,170.02,ok
25305,43303.0,5.56,ok
11518,43308.8,4.43,ok
10173,43313.6,5.34,ok
17471,43319.5,18.92,ok
11123,43339.0,4.04,ok
11974,43343.5,11.31,ok
10073,43355.4,22.96,ok
12035,43378.7,21.87,ok
25315,43401.1,17.3,ok
3030,43418.8,10.63,ok
17297,43430.0,32.57,ok
13360,43463.0,14.43,ok
3050,43477.9,10.03,ok
13308,43488.4,4.73,ok
9012,43493.6,15.13,ok
25310,43509.2,22.56,ok
4676,43532.1,4.25,ok
20270,43090.6,467.8,ok
15351,43558.8,33.56,ok
25699,43536.7,82.77,ok
7308,43620.0,34.18,ok
11582,43654.7,27.6,ok
16849,43682.8,9.15,ok
10075,43692.4,29.25,ok
25403,43722.2,22.23,ok
4883,43745.0,24.64,ok
13162,43770.2,27.28,ok
25499,43593.1,204.65,ok
13133,43307.2,546.44,ok
12526,43854.1,5.4,ok
16299,43797.8,600,penalty
7520,43859.9,600,penalty
12975,43798.4,600,penalty
12526,43928.1,13.28,ok
15022,43941.9,7.42,ok
13364,43950.3,28.7,ok
7520,43936.8,58.93,ok
12975,43928.0,80.94,ok
12343,43996.2,23.27,ok
18457,44009.4,23.9,ok
12764,44019.8,27.43,ok
12508,43979.5,93.65,ok
12533,44073.7,14.71,ok
11631,44047.7,82.75,ok
13341,44130.9,9.88,ok
12878,44033.7,111.23,ok
13591,44141.1,16.28,ok
13026,44145.6,60.8,ok
16410,44157.8,56.5,ok
5055,44214.9,4.18,ok
12991,44219.5,19.81,ok
16846,44239.6,2.59,ok
8812,44206.8,40.33,ok
12846,44242.6,6.38,ok
13465,44247.5,600,penalty
12429,44249.4,38.76,ok
12860,44288.6,9.04,ok
5085,44088.8,209.01,ok
15178,44297.9,20.2,ok
9855,44318.6,18.2,ok
25688,44298.2,46.97,ok
9855,44330.2,27.93,ok
25350,44345.6,22.23,ok
14018,44358.5,11.46,ok
17169,44370.3,4.45,ok
7255,44375.2,7.26,ok
8474,44382.8,23.5,ok
19122,44368.3,38.3,ok
18294,44407.2,5.42,ok
25682,44406.6,23.72,ok
10109,44337.2,120.39,ok
6251,44430.7,50.32,ok
8078,44481.5,600,penalty
18767,44458.0,600,penalty
12406,44413.1,600,penalty
6251,44573.0,47.88,ok
22761,44621.4,600,penalty
8078,44579.1,600,penalty
18767,44573.0,600,penalty
22761,44698.7,27.37,ok
8078,44692.6,600,penalty
17990,44726.3,600,penalty
18767,44692.6,600,penalty
22761,44815.6,44.68,ok
13678,44860.7,31.91,ok
25414,44893.2,17.29,ok
17990,44821.6,103.97,ok
25523,44925.9,10.18,ok
9669,44911.0,39.35,ok
13250,44936.4,14.6,ok
25413,44950.7,15.33,ok
11325,44951.4,18.71,ok
8078,44815.6,176.78,ok
10804,44992.8,600,penalty
12181,44970.7,600,penalty
17391,44966.4,600,penalty
12181,45056.5,600,penalty
17391,45056.5,600,penalty
10804,45056.5,600,penalty
10804,45130.8,600,penalty
17391,45124.5,600,penalty
12181,45125.2,600,penalty
17391,45196.4,600,penalty
10804,45197.5,600,penalty
12181,45196.4,600,penalty
10804,45271.0,600,penalty
17391,45264.9,600,penalty
12181,45265.0,600,penalty
10804,45340.5,600,penalty
12181,45335.3,53.6,ok
25756,45389.3,13.75,ok
17391,45334.6,89.26,ok
15888,45424.1,13.62,ok
11170,45403.6,35.83,ok
11170,45410.8,29.72,ok
25419,45441.0,22.72,ok
10872,45438.2,26.72,ok
10818,45465.4,3.05,ok
8156,45469.0,7.42,ok
25246,45477.0,8.76,ok
13940,45464.2,34.9,ok
25048,45486.2,35.35,ok
11726,45499.7,23.98,ok
10368,45524.1,5.33,ok
11087,45439.8,103.95,ok
8178,45544.1,19.75,ok
15077,45521.9,45.49,ok
12909,45567.9,22.12,ok
16386,45590.3,20.13,ok
14468,45564.3,55.73,ok
10742,45610.9,23.03,ok
25366,45634.3,30.8,ok
25464,45620.4,65.62,ok
12384,45686.5,13.88,ok
25412,45665.5,73.16,ok
11807,45700.7,57.59,ok
25294,45529.8,600,penalty
11878,45758.6,600,penalty
25037,45739.2,600,penalty
25037,45825.1,23.56,ok
11878,45827.9,26.71,ok
4722,45854.9,7.39,ok
17987,45849.0,28.03,ok
11807,45821.8,74.1,ok
16107,45877.5,27.93,ok
25386,45905.8,9.05,ok
9822,45915.3,17.56,ok
23340,45933.3,6.22,ok
25759,45939.9,8.29,ok
11236,45948.6,43.43,ok
14521,45896.2,114.54,ok
9618,45992.5,25.42,ok
15887,45862.8,166.07,ok
12711,46011.2,22.22,ok
15619,46033.9,12.14,ok
17875,46018.3,66.82,ok
13127,46046.4,101.89,ok
12125,46029.2,119.55,ok
25752,46085.5,88.69,ok
9501,46174.6,600,penalty
10334,46149.3,600,penalty
15015,46148.7,600,penalty
9501,46248.6,600,penalty
10334,46245.8,600,penalty
15015,46242.6,600,penalty
9501,46325.9,600,penalty
10334,46318.8,600,penalty
15015,46318.8,600,penalty
9501,46423.5,36.09,ok
6409,46460.1,600,penalty
15015,46417.7,600,penalty
10334,46420.7,600,penalty
6409,46535.3,600,penalty
10334,46529.1,600,penalty
9501,46529.1,600,penalty
6409,46606.6,600,penalty
9501,46601.7,600,penalty
10334,46601.7,600,penalty
6409,46683.5,600,penalty
10334,46677.3,600,penalty
9501,46680.2,600,penalty
9501,46755.1,600,penalty
6409,46760.8,600,penalty
10334,46754.7,600,penalty
10334,46826.8,600,penalty
9501,46829.7,600,penalty
6409,46833.0,600,penalty
9501,46908.4,600,penalty
6409,46911.9,600,penalty
9501,46904.6,600,penalty
6409,46988.2,600,penalty
10334,46980.7,600,penalty
9501,46984.1,600,penalty
9501,47059.8,600,penalty
6409,47065.1,600,penalty
9501,47063.6,600,penalty
9501,47134.1,600,penalty
6409,47139.8,600,penalty
10334,47133.7,600,penalty
6409,47211.9,600,penalty
9501,47206.5,600,penalty
10334,47206.5,600,penalty
6409,47286.5,600,penalty
10334,47280.9,600,penalty
9501,47280.9,600,penalty
9501,47354.5,600,penalty
6409,47360.4,600,penalty
10334,47354.1,600,penalty
6409,47437.5,600,penalty
10334,47429.4,600,penalty
9501,47432.8,600,penalty
6409,47514.2,600,penalty
9501,47508.0,600,penalty
10334,47507.7,600,penalty
10334,47581.3,600,penalty
9501,47584.6,600,penalty
6409,47589.4,600,penalty
10334,47659.5,600,penalty
6409,47660.2,600,penalty
9501,47659.5,600,penalty
10334,47735.0,600,penalty
9501,47735.0,600,penalty
6409,47736.0,600,penalty
10334,47808.3,600,penalty
9501,47808.3,600,penalty
6409,47808.3,600,penalty
6409,47890.3,600,penalty
10334,47883.6,600,penalty
9501,47886.9,600,penalty
10334,47961.7,600,penalty
6409,47967.8,600,penalty
9501,47962.2,20.62,ok
13509,47983.1,2.8,ok
11341,47986.2,8.26,ok
13479,47994.8,7.23,ok
13210,48002.4,21.11,ok
10555,48023.8,5.38,ok
25370,48029.5,2.39,ok
11198,48032.2,1.6,ok
25379,48034.1,4.26,ok
25379,48038.7,5.55,ok
11198,48037.0,12.1,ok
15728,48041.3,16.0,ok
25494,48044.5,21.55,ok
25770,48057.6,17.63,ok
25526,48066.5,9.48,ok
8198,48049.4,35.69,ok
25658,48076.4,38.63,ok
11830,48115.5,600,penalty
25678,48075.8,600,penalty
25446,48086.6,600,penalty
25658,48182.1,38.09,ok
25446,48186.2,34.41,ok
15567,48220.6,25.23,ok
12150,48246.2,15.3,ok
17322,48221.0,43.63,ok
11830,48188.5,93.6,ok
14342,48261.9,21.41,ok
12467,48265.0,39.93,ok
10549,48305.4,10.04,ok
14063,48282.6,68.84,ok
25377,48351.9,15.49,ok
5460,48315.9,62.81,ok
7026,48367.8,11.43,ok
12545,48379.3,5.77,ok
4076,48379.6,11.45,ok
25582,48385.5,29.89,ok
11911,48415.8,24.56,ok
23615,48391.5,85.36,ok
25382,48440.9,41.3,ok
13276,48477.6,12.0,ok
9202,48489.9,69.41,ok
7559,48482.5,81.17,ok
12827,48559.6,16.6,ok
5646,48564.1,25.06,ok
17536,48576.7,13.87,ok
13712,48283.7,333.67,ok
16989,48590.1,48.3,ok
25745,48638.9,4.01,ok
25471,48643.2,16.13,ok
14725,48591.1,102.3,ok
25269,48693.8,6.88,ok
14823,48701.1,9.3,ok
11769,48710.7,14.32,ok
13540,48725.5,8.76,ok
19434,48659.7,93.53,ok
11982,48753.7,23.26,ok
11154,48734.6,46.65,ok
14996,48617.8,189.0,ok
25617,48781.6,29.15,ok
14972,48811.1,18.34,ok
10091,48807.2,28.3,ok
25283,48835.9,44.19,ok
25400,48880.6,7.47,ok
20789,48777.3,120.89,ok
25702,48888.4,13.78,ok
11100,48898.5,4.39,ok
5080,48902.8,9.06,ok
12280,48912.2,29.42,ok
11584,48941.9,5.46,ok
11614,48903.7,60.7,ok
16447,48964.7,21.86,ok
11474,48830.1,167.1,ok
12019,48947.7,57.29,ok
5888,48987.0,25.89,ok
11628,49005.3,9.05,ok
14719,49013.2,16.36,ok
9511,49030.2,2.28,ok
19605,49014.7,19.15,ok
9076,49032.8,4.56,ok
25261,49034.5,33.36,ok
25300,49068.2,11.19,ok
12889,49037.7,41.76,ok
13307,49079.7,15.02,ok
4291,49079.9,16.24,ok
13074,49095.2,18.35,ok
14315,49096.5,18.7,ok
10678,49113.9,5.48,ok
8706,49115.5,8.66,ok
12462,49119.7,15.69,ok
13503,49124.6,11.67,ok
13920,49136.2,48.24,ok
10829,49136.8,61.58,ok
9862,48997.6,204.9,ok
19727,49198.8,18.5,ok
11889,49217.7,600,penalty
5532,49184.8,600,penalty
3836,49202.9,600,penalty
19727,49282.0,21.11,ok
12102,49303.6,21.0,ok
3836,49282.0,48.66,ok
10330,49324.9,12.64,ok
11889,49288.2,57.68,ok
25518,49331.0,15.97,ok
13808,49337.9,15.28,ok
10532,49353.7,16.98,ok
25577,49347.9,28.04,ok
10189,49376.3,21.86,ok
19186,49346.2,56.02,ok
13292,49371.1,44.14,ok
25345,49402.5,22.12,ok
7034,49398.4,36.79,ok
25545,49425.1,600,penalty
25593,49435.7,600,penalty
9447,49415.6,67.3,ok
10916,49520.1,600,penalty
10916,49483.2,65.63,ok
25593,49517.0,40.05,ok
13790,49549.7,11.34,ok
15733,49561.4,21.04,ok
17087,49582.9,24.71,ok
17087,49601.0,600,penalty
11764,49557.4,600,penalty
9398,49608.1,600,penalty
15733,49678.1,20.4,ok
17087,49678.1,35.78,ok
16525,49699.0,62.01,ok
13899,49761.4,43.46,ok
12518,49714.3,95.58,ok
10225,49805.3,11.68,ok
10731,49817.3,5.97,ok
10172,49823.5,9.71,ok
23470,49810.2,41.72,ok
11007,49833.6,23.59,ok
6373,49857.5,12.36,ok
24675,49852.3,26.82,ok
25687,49870.3,10.49,ok
9398,49681.1,220.55,ok
7605,49902.1,3.66,ok
19169,49906.2,56.6,ok
25313,49963.2,9.12,ok
12305,49972.7,15.79,ok
6064,49881.4,130.12,ok
10866,50012.0,8.41,ok
25324,50020.8,4.73,ok
12346,49879.9,145.75,ok
7674,50025.9,7.85,ok
19865,50026.2,600,penalty
8614,49988.8,600,penalty
17034,50043.3,600,penalty
17034,50112.1,600,penalty
17034,50117.2,600,penalty
19865,50109.1,600,penalty
7674,50190.7,17.0,ok
19865,50190.9,23.57,ok
25533,50208.1,30.63,ok
17693,50214.9,55.45,ok
17034,50196.6,75.03,ok
15010,50239.1,46.65,ok
19224,50270.7,16.49,ok
10199,50272.3,16.08,ok
25766,50286.5,22.66,ok
16743,50288.8,20.8,ok
14239,50309.9,37.83,ok
11038,50287.8,71.37,ok
14222,50348.1,18.87,ok
18881,50367.4,10.31,ok
11821,50378.2,600,penalty
5780,50309.5,600,penalty
25361,50359.6,600,penalty
18881,50445.1,22.38,ok
11821,50451.1,600,penalty
13055,50467.8,600,penalty
25361,50445.1,600,penalty
18881,50530.5,2.69,ok
11821,50533.5,10.46,ok
13055,50533.9,24.99,ok
11696,50544.3,600,penalty
10861,50559.3,40.98,ok
25329,50600.6,9.74,ok
10243,50610.7,2.98,ok
13313,50614.0,92.21,ok
25492,50706.6,25.42,ok
25771,50732.5,28.47,ok
25083,50761.3,6.02,ok
13313,50655.5,119.3,ok
13935,50767.6,16.32,ok
15078,50784.3,6.9,ok
9000,50775.1,26.29,ok
17922,50791.6,51.34,ok
19262,50801.9,50.21,ok
15172,50852.6,25.89,ok
25508,50878.9,75.26,ok
10796,50843.3,134.24,ok
25552,50954.7,48.52,ok
7258,51003.8,14.15,ok
25487,51018.3,7.74,ok
11703,50536.3,497.35,ok
25488,51034.2,15.5,ok
19490,51050.0,2.06,ok
25632,51052.4,600,penalty
14786,51026.4,600,penalty
9351,50978.0,600,penalty
19490,51118.7,5.28,ok
25632,51118.7,15.95,ok
25488,51118.7,22.85,ok
12190,51124.3,26.3,ok
7399,51141.9,10.98,ok
25448,51135.0,24.94,ok
10618,51150.9,24.01,ok
25271,51175.3,17.02,ok
25454,51192.6,12.73,ok
15776,51205.7,600,penalty
25388,51160.3,600,penalty
16510,51153.4,600,penalty
25271,51272.6,16.84,ok
25454,51272.6,26.42,ok
14099,51289.8,42.87,ok
17817,51333.1,27.22,ok
10543,51299.3,97.03,ok
15024,51396.7,2.74,ok
15662,51399.8,2.39,ok
15776,51272.6,138.35,ok
13587,51411.3,9.27,ok
16373,51360.8,115.05,ok
23703,51476.2,9.12,ok
11542,51421.0,111.59,ok
4618,51532.9,23.82,ok
25392,51557.2,22.34,ok
25519,51402.6,192.43,ok
16761,51485.7,123.45,ok
7586,51609.6,2.81,ok
12877,51595.4,36.02,ok
13486,51612.8,22.97,ok
12183,51636.2,13.53,ok
23616,51631.8,19.81,ok
17331,51650.2,3.72,ok
6705,51654.4,600,penalty
14790,51652.1,600,penalty
6703,51580.1,600,penalty
17331,51727.2,9.98,ok
6705,51727.2,14.83,ok
15093,51742.5,7.78,ok
11287,51737.5,18.2,ok
11919,51750.7,30.28,ok
14790,51727.2,54.13,ok
8403,51756.1,30.32,ok
25505,51782.0,40.95,ok
25282,51823.4,11.96,ok
19992,51835.7,14.01,ok
10563,51781.4,76.19,ok
14549,51858.0,2.77,ok
10501,51850.1,19.53,ok
14319,51870.0,37.34,ok
25566,51907.6,600,penalty
14034,51786.7,600,penalty
11949,51861.1,600,penalty
14319,51978.5,600,penalty
25566,51981.9,600,penalty
11949,51975.5,600,penalty
25566,52067.0,600,penalty
11949,52060.5,600,penalty
14319,52063.4,600,penalty
25566,52151.4,600,penalty
14319,52145.6,43.36,ok
7011,52189.4,2.73,ok
6158,52192.5,3.18,ok
11949,52145.2,58.83,ok
10137,52196.0,9.63,ok
11345,52204.3,3.27,ok
23782,52206.0,15.44,ok
7587,52221.8,18.9,ok
25353,52247.8,600,penalty
23189,52208.0,600,penalty
25353,52241.1,17.56,ok
13092,52262.0,13.83,ok
13673,52279.2,2.14,ok
8805,52284.6,2.25,ok
8805,52310.7,2.55,ok
25396,52316.7,41.89,ok
12575,52290.2,107.79,ok
12575,52313.7,134.84,ok
25258,52449.0,600,penalty
25436,52398.6,600,penalty
9553,52358.9,119.56,ok
10867,52478.8,40.42,ok
10335,52519.6,1.42,ok
13902,52521.3,2.08,ok
13902,52538.5,17.91,ok
25562,52556.7,12.06,ok
10906,52569.2,10.93,ok
12950,52580.5,16.48,ok
25781,52597.4,8.08,ok
3585,52605.8,5.0,ok
13586,52523.7,115.51,ok
25437,52639.6,600,penalty
13586,52541.5,120.74,ok
25654,52662.6,27.58,ok
16751,52690.6,4.26,ok
8332,52695.3,3.75,ok
25712,52699.4,3.05,ok
14160,52702.9,10.63,ok
14160,52716.7,8.06,ok
10361,52731.3,23.61,ok
14246,52611.2,151.36,ok
11565,52761.2,15.85,ok
17789,52716.9,61.66,ok
9814,52778.9,4.8,ok
14695,52778.4,14.52,ok
25097,52784.1,16.25,ok
9414,52800.7,2.86,ok
13614,52762.9,69.31,ok
25498,52793.5,65.79,ok
25394,52859.7,600,penalty
13932,52804.0,600,penalty
11719,52832.5,65.75,ok
11547,52898.6,25.46,ok
13380,52924.4,13.49,ok
13380,52938.4,37.49,ok
4464,52976.4,8.08,ok
25563,52940.3,49.8,ok
13516,52990.5,4.97,ok
10614,52984.9,11.37,ok
11547,52936.8,77.32,ok
11959,52995.8,22.39,ok
12237,53018.6,15.14,ok
11355,53034.2,2.96,ok
13093,53014.6,600,penalty
25604,53037.5,600,penalty
11952,52996.6,600,penalty
11355,53101.0,4.52,ok
25604,53104.0,13.63,ok
14507,53118.1,600,penalty
25263,53105.8,600,penalty
12237,53101.0,28.16,ok
13404,53129.5,8.19,ok
15508,53138.0,1.74,ok
5114,53140.0,26.54,ok
25486,53166.9,9.1,ok
25486,53192.1,12.3,ok
16462,53207.7,2.93,ok
15534,53214.0,8.41,ok
2837,53225.7,81.02,ok
11235,53310.0,21.87,ok
25372,53335.2,7.93,ok
4690,53346.5,3.32,ok
25321,53353.1,24.43,ok
5365,53380.9,99.59,ok
10316,53483.8,10.2,ok
9924,53497.3,47.08,ok
11112,53547.7,2.73,ok
13114,53176.3,392.81,ok
11855,53569.4,5.42,ok
13114,53195.3,385.06,ok
12142,53575.2,23.79,ok
3487,53599.3,30.47,ok
7777,53630.2,13.0,ok
10074,53643.6,9.3,ok
25700,53580.9,84.91,ok
6725,53666.1,61.12,ok
10682,53727.5,2.39,ok
13837,53730.3,4.54,ok
9844,53735.1,42.54,ok
15973,53778.0,2.86,ok
14677,53553.7,255.26,ok
6289,53781.2,27.89,ok
25714,53809.6,16.46,ok
14904,53826.5,20.06,ok
11163,53809.3,39.02,ok
14936,53849.0,27.31,ok
6553,53876.7,21.32,ok
25317,53653.3,358.35,ok
12370,53898.6,600,penalty
11912,54012.1,53.21,ok
25689,54065.7,2.94,ok
4443,53846.9,225.74,ok
16586,54069.1,15.77,ok
10639,54073.0,14.14,ok
8730,54087.4,8.75,ok
10412,54085.3,12.97,ok
25765,54098.8,30.15,ok
25541,54096.7,39.76,ok
25765,54112.2,24.55,ok
18706,54137.8,21.23,ok
10705,54129.4,46.21,ok
12156,54159.6,28.77,ok
25496,54136.8,84.24,ok
13805,54176.1,45.9,ok
10914,54188.8,43.09,ok
11069,54232.2,5.08,ok
6607,54222.7,17.49,ok
10688,54237.6,6.39,ok
6936,54244.7,38.9,ok
10499,54240.9,47.35,ok
25531,54284.0,10.1,ok
14710,54294.6,37.37,ok
14691,54332.4,34.45,ok
10755,54367.2,18.23,ok
23895,54288.6,107.78,ok
15217,54396.7,9.96,ok
10031,54385.8,64.96,ok
9179,54451.2,8.4,ok
12293,54221.4,251.12,ok
12530,54460.1,22.26,ok
15396,54473.0,19.82,ok
12232,54493.3,3.52,ok
25134,54482.8,28.78,ok
10821,54497.4,29.47,ok
16494,54527.3,54.9,ok
25704,54407.0,194.29,ok
21454,54582.6,28.56,ok
22838,54611.5,23.71,ok
7609,54635.6,600,penalty
12054,54511.9,600,penalty
3752,54601.7,226.7,ok
14250,54828.8,9.19,ok
11778,54838.3,8.48,ok
9726,54847.1,3.12,ok
9726,54883.7,2.68,ok
25385,54886.8,600,penalty
10446,54889.9,43.2,ok
25389,54936.7,21.9,ok
25385,54850.5,117.63,ok
17870,54968.9,28.54,ok
6412,54962.0,41.27,ok
17870,54977.2,29.56,ok
10526,55003.6,37.46,ok
3609,55007.3,43.8,ok
12839,54997.9,600,penalty
16177,55041.5,600,penalty
25646,55051.5,600,penalty
3609,55119.1,28.72,ok
25646,55119.1,29.11,ok
14199,55148.8,45.41,ok
16177,55119.1,80.64,ok
25251,55194.5,8.46,ok
5957,55203.4,17.18,ok
25559,55221.1,4.37,ok
25680,55200.1,35.99,ok
12269,55148.2,89.13,ok
14051,55226.0,15.64,ok
25476,55241.9,21.13,ok
25435,55236.6,50.88,ok
11039,55263.4,600,penalty
16434,55287.8,51.95,ok
11215,55237.9,101.97,ok
11479,55340.1,35.58,ok
25284,55382.2,12.21,ok
25367,55400.8,12.86,ok
10722,55420.1,42.36,ok
13216,55340.4,126.45,ok
6917,55468.9,4.08,ok
7186,55473.5,3.47,ok
13216,55366.1,121.51,ok
5069,55488.0,14.57,ok
15326,55477.4,36.36,ok
25398,55514.1,4.87,ok
12381,55503.0,38.97,ok
16119,55542.4,6.25,ok
14610,55467.3,83.08,ok
25624,55519.4,57.23,ok
25434,55550.9,40.08,ok
25648,55591.4,17.51,ok
12245,55609.4,11.61,ok
25469,55621.6,16.5,ok
18926,55577.2,64.45,ok
11095,55641.9,14.18,ok
25673,55656.6,15.5,ok
3501,55638.5,44.19,ok
11638,55549.1,146.76,ok
25746,55683.2,17.31,ok
12689,55700.9,4.16,ok
10371,55705.4,36.98,ok
11968,55673.0,76.53,ok
10274,55742.9,9.46,ok
14998,55752.8,20.81,ok
20307,55696.2,138.97,ok
10119,55774.0,97.07,ok
4399,55871.6,16.98,ok
7356,55750.0,151.85,ok
4601,55889.0,31.38,ok
12661,55920.7,600,penalty
12212,55902.6,600,penalty
10237,55835.6,600,penalty
4601,55984.0,63.07,ok
12212,55987.0,60.24,ok
12661,55990.2,57.52,ok
12610,56047.6,600,penalty
10342,56047.5,600,penalty
12243,56050.1,49.97,ok
20103,56100.4,15.4,ok
5543,56116.1,4.7,ok
5543,56129.1,14.78,ok
8447,56144.3,12.51,ok
14114,56157.2,17.23,ok
25650,56174.8,7.65,ok
9409,56182.8,3.12,ok
8053,56186.3,21.38,ok
6388,56208.0,12.03,ok
11082,56220.4,35.49,ok
16858,56121.1,145.67,ok
16858,56132.1,158.72,ok
14839,56267.2,41.05,ok
14672,56291.2,23.29,ok
10644,56308.6,14.45,ok
7802,56314.8,9.83,ok
12096,56323.5,20.65,ok
19677,56344.5,9.32,ok
13123,56325.1,66.67,ok
15563,56392.1,3.29,ok
25631,56354.2,79.93,ok
8925,56434.5,13.01,ok
17970,56447.9,4.93,ok
13135,56453.3,11.46,ok
10993,56395.8,119.72,ok
16171,56515.9,5.3,ok
5254,56465.1,101.59,ok
17125,56521.6,47.49,ok
5053,56569.6,3.24,ok
13406,56567.2,25.24,ok
11798,56592.9,2.58,ok
17919,56595.9,9.99,ok
18038,56573.3,60.43,ok
25415,56256.2,426.37,ok
10439,56634.1,60.27,ok
12959,56606.3,98.47,ok
12118,56683.0,29.3,ok
6697,56712.8,4.99,ok
25574,56718.2,19.3,ok
25303,56705.3,33.58,ok
15126,56737.9,4.66,ok
15020,56743.0,2.96,ok
11810,56746.7,23.56,ok
13199,56770.6,19.86,ok
12829,56790.8,9.02,ok
5076,56800.2,3.28,ok
12431,56803.9,6.07,ok
11796,56694.8,130.51,ok
14129,56739.3,97.7,ok
13593,56825.6,12.27,ok
23393,56838.2,4.88,ok
13237,56844.0,26.7,ok
25703,56810.4,62.62,ok
2843,56871.2,33.63,ok
16032,56905.2,36.28,ok
7392,56941.9,17.66,ok
25223,56960.1,5.19,ok
17175,56873.7,91.61,ok
12380,56965.8,600,penalty
10128,56837.4,600,penalty
14313,56965.8,600,penalty
25223,57038.3,5.75,ok
14313,57041.3,9.63,ok
13626,57044.3,7.64,ok
11540,57051.3,8.08,ok
12380,57038.3,21.87,ok
10375,57060.6,23.71,ok
16233,57059.7,53.14,ok
25507,57084.7,28.43,ok
8507,57113.2,6.63,ok
11364,57113.9,6.59,ok
15192,57120.8,12.17,ok
17018,57120.4,12.82,ok
18783,57052.8,87.23,ok
11227,57133.5,16.02,ok
11928,57140.5,24.1,ok
10458,57150.0,18.16,ok
10182,57133.2,44.97,ok
13063,57168.7,20.51,ok
22566,57178.5,21.39,ok
15832,57200.4,4.68,ok
25478,57189.7,17.19,ok
13925,57208.0,600,penalty
12735,57205.9,600,penalty
25718,57164.9,600,penalty
12735,57278.7,600,penalty
13925,57281.8,600,penalty
15832,57276.2,600,penalty
15832,57354.5,600,penalty
13925,57354.5,600,penalty
12735,57354.5,600,penalty
12735,57421.6,600,penalty
13925,57421.6,600,penalty
15832,57421.6,600,penalty
15832,57488.7,6.5,ok
13925,57494.7,600,penalty
22013,57496.2,600,penalty
12735,57491.8,600,penalty
12735,57559.8,600,penalty
13925,57562.7,600,penalty
22013,57570.0,600,penalty
13925,57639.3,600,penalty
13925,57634.9,600,penalty
22013,57642.0,600,penalty
13925,57709.4,600,penalty
12735,57709.1,600,penalty
22013,57712.3,600,penalty
13925,57776.4,600,penalty
12735,57775.9,600,penalty
22013,57781.9,9.81,ok
19969,57792.0,46.34,ok
15409,57838.6,67.02,ok
15409,57843.2,79.32,ok
19969,57843.2,103.18,ok
15614,57922.9,26.72,ok
12646,57946.7,600,penalty
25651,57949.9,600,penalty
9920,57906.1,600,penalty
15614,58019.6,32.01,ok
25651,58020.0,53.4,ok
8569,58052.0,22.02,ok
9876,58074.7,17.48,ok
13352,58092.5,24.35,ok
14578,58117.2,9.88,ok
16115,58073.7,75.61,ok
6765,58127.4,28.45,ok
10506,58149.7,35.65,ok
10533,58185.7,14.16,ok
12646,58019.7,180.3,ok
25262,58200.5,14.4,ok
